timestamp, index, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%]
2026/08/20 14:56:45.174, 0, NVIDIA L40S, 18449 MiB, 46068 MiB, 72 %
2026/08/20 14:56:45.174, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 14:56:45.174, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 14:56:46.174, 0, NVIDIA L40S, 18449 MiB, 46068 MiB, 94 %
2026/08/20 14:56:46.174, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 14:56:46.174, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 14:56:47.175, 0, NVIDIA L40S, 18449 MiB, 46068 MiB, 93 %
2026/08/20 14:56:47.175, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 14:56:47.175, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 14:56:48.175, 0, NVIDIA L40S, 18449 MiB, 46068 MiB, 90 %
2026/08/20 14:56:48.175, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 14:56:48.175, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 14:56:49.175, 0, NVIDIA L40S, 18449 MiB, 46068 MiB, 88 %
2026/08/20 14:56:49.176, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 14:56:49.176, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 14:56:50.176, 0, NVIDIA L40S, 18449 MiB, 46068 MiB, 76 %
2026/08/20 14:56:50.176, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 14:56:50.176, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 14:56:51.176, 0, NVIDIA L40S, 18449 MiB, 46068 MiB, 80 %
2026/08/20 14:56:51.176, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 14:56:51.177, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 14:56:52.177, 0, NVIDIA L40S, 18451 MiB, 46068 MiB, 71 %
2026/08/20 14:56:52.177, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 14:56:52.177, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 14:56:53.177, 0, NVIDIA L40S, 18451 MiB, 46068 MiB, 62 %
2026/08/20 14:56:53.177, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 14:56:53.177, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 14:56:54.178, 0, NVIDIA L40S, 18451 MiB, 46068 MiB, 70 %
