timestamp, index, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%]
2026/08/20 15:09:26.710, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:09:26.710, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:09:27.711, 0, NVIDIA L40S, 17601 MiB, 46068 MiB, 0 %
2026/08/20 15:09:27.711, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:09:27.711, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:09:28.711, 0, NVIDIA L40S, 17601 MiB, 46068 MiB, 0 %
2026/08/20 15:09:28.711, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:09:28.712, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:09:29.712, 0, NVIDIA L40S, 17601 MiB, 46068 MiB, 0 %
2026/08/20 15:09:29.712, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:09:29.712, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:09:30.712, 0, NVIDIA L40S, 17601 MiB, 46068 MiB, 0 %
2026/08/20 15:09:30.713, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:09:30.713, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:09:31.713, 0, NVIDIA L40S, 17601 MiB, 46068 MiB, 0 %
2026/08/20 15:09:31.713, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:09:31.713, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:09:32.713, 0, NVIDIA L40S, 17601 MiB, 46068 MiB, 0 %
2026/08/20 15:09:32.714, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:09:32.714, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:09:33.714, 0, NVIDIA L40S, 17601 MiB, 46068 MiB, 0 %
2026/08/20 15:09:33.715, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:09:33.715, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:09:34.715, 0, NVIDIA L40S, 17601 MiB, 46068 MiB, 0 %
2026/08/20 15:09:34.716, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:09:34.716, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:09:35.716, 0, NVIDIA L40S, 17601 MiB, 46068 MiB, 0 %
2026/08/20 15:09:35.716, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:09:35.717, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:09:36.717, 0, NVIDIA L40S, 17601 MiB, 46068 MiB, 0 %
2026/08/20 15:09:36.717, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:09:36.717, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:09:37.717, 0, NVIDIA L40S, 17601 MiB, 46068 MiB, 0 %
2026/08/20 15:09:37.718, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:09:37.718, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:09:38.718, 0, NVIDIA L40S, 17601 MiB, 46068 MiB, 0 %
2026/08/20 15:09:38.718, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:09:38.718, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:09:39.719, 0, NVIDIA L40S, 17601 MiB, 46068 MiB, 0 %
2026/08/20 15:09:39.719, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:09:39.719, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:09:40.719, 0, NVIDIA L40S, 17601 MiB, 46068 MiB, 0 %
2026/08/20 15:09:40.720, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:09:40.720, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:09:41.720, 0, NVIDIA L40S, 17601 MiB, 46068 MiB, 0 %
2026/08/20 15:09:41.720, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:09:41.720, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:09:42.721, 0, NVIDIA L40S, 17601 MiB, 46068 MiB, 0 %
2026/08/20 15:09:42.721, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:09:42.721, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:09:43.722, 0, NVIDIA L40S, 17601 MiB, 46068 MiB, 0 %
2026/08/20 15:09:43.722, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:09:43.722, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:09:44.722, 0, NVIDIA L40S, 17601 MiB, 46068 MiB, 0 %
2026/08/20 15:09:44.722, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:09:44.722, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:09:45.723, 0, NVIDIA L40S, 17601 MiB, 46068 MiB, 0 %
2026/08/20 15:09:45.723, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:09:45.723, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:09:46.723, 0, NVIDIA L40S, 17601 MiB, 46068 MiB, 0 %
2026/08/20 15:09:46.724, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:09:46.724, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:09:47.725, 0, NVIDIA L40S, 17601 MiB, 46068 MiB, 0 %
2026/08/20 15:09:47.725, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:09:47.725, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:09:48.726, 0, NVIDIA L40S, 17601 MiB, 46068 MiB, 0 %
2026/08/20 15:09:48.726, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:09:48.726, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:09:49.726, 0, NVIDIA L40S, 17601 MiB, 46068 MiB, 0 %
2026/08/20 15:09:49.727, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:09:49.727, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:09:50.727, 0, NVIDIA L40S, 17601 MiB, 46068 MiB, 0 %
2026/08/20 15:09:50.728, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:09:50.728, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:09:51.728, 0, NVIDIA L40S, 17601 MiB, 46068 MiB, 0 %
2026/08/20 15:09:51.728, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:09:51.728, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:09:52.729, 0, NVIDIA L40S, 17601 MiB, 46068 MiB, 0 %
2026/08/20 15:09:52.729, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:09:52.729, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:09:53.729, 0, NVIDIA L40S, 17601 MiB, 46068 MiB, 0 %
2026/08/20 15:09:53.730, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:09:53.730, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:09:54.730, 0, NVIDIA L40S, 17601 MiB, 46068 MiB, 0 %
2026/08/20 15:09:54.731, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:09:54.731, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:09:55.731, 0, NVIDIA L40S, 17601 MiB, 46068 MiB, 0 %
2026/08/20 15:09:55.732, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:09:55.732, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:09:56.732, 0, NVIDIA L40S, 17601 MiB, 46068 MiB, 0 %
2026/08/20 15:09:56.733, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:09:56.733, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:09:57.733, 0, NVIDIA L40S, 17601 MiB, 46068 MiB, 0 %
2026/08/20 15:09:57.733, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:09:57.734, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:09:58.734, 0, NVIDIA L40S, 17601 MiB, 46068 MiB, 0 %
2026/08/20 15:09:58.734, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:09:58.735, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:09:59.735, 0, NVIDIA L40S, 17601 MiB, 46068 MiB, 0 %
2026/08/20 15:09:59.735, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:09:59.735, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:10:00.736, 0, NVIDIA L40S, 17601 MiB, 46068 MiB, 0 %
2026/08/20 15:10:00.736, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:10:00.736, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:10:01.737, 0, NVIDIA L40S, 17601 MiB, 46068 MiB, 0 %
2026/08/20 15:10:01.737, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:10:01.737, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:10:02.737, 0, NVIDIA L40S, 17601 MiB, 46068 MiB, 0 %
2026/08/20 15:10:02.738, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:10:02.738, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:10:03.738, 0, NVIDIA L40S, 17601 MiB, 46068 MiB, 0 %
2026/08/20 15:10:03.738, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:10:03.738, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:10:04.739, 0, NVIDIA L40S, 17601 MiB, 46068 MiB, 0 %
2026/08/20 15:10:04.739, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:10:04.739, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:10:05.740, 0, NVIDIA L40S, 17601 MiB, 46068 MiB, 0 %
2026/08/20 15:10:05.740, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:10:05.740, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:10:06.740, 0, NVIDIA L40S, 17601 MiB, 46068 MiB, 0 %
2026/08/20 15:10:06.741, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:10:06.741, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:10:07.741, 0, NVIDIA L40S, 17601 MiB, 46068 MiB, 0 %
2026/08/20 15:10:07.742, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:10:07.742, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:10:08.742, 0, NVIDIA L40S, 17601 MiB, 46068 MiB, 0 %
2026/08/20 15:10:08.743, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:10:08.743, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:10:09.743, 0, NVIDIA L40S, 17601 MiB, 46068 MiB, 0 %
2026/08/20 15:10:09.744, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:10:09.744, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:10:10.744, 0, NVIDIA L40S, 17601 MiB, 46068 MiB, 0 %
2026/08/20 15:10:10.745, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:10:10.745, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:10:11.745, 0, NVIDIA L40S, 17601 MiB, 46068 MiB, 0 %
2026/08/20 15:10:11.746, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:10:11.746, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:10:12.746, 0, NVIDIA L40S, 17601 MiB, 46068 MiB, 0 %
2026/08/20 15:10:12.747, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:10:12.747, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:10:13.747, 0, NVIDIA L40S, 17601 MiB, 46068 MiB, 0 %
2026/08/20 15:10:13.748, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:10:13.748, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:10:14.748, 0, NVIDIA L40S, 17601 MiB, 46068 MiB, 0 %
2026/08/20 15:10:14.748, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:10:14.749, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:10:15.749, 0, NVIDIA L40S, 17601 MiB, 46068 MiB, 0 %
2026/08/20 15:10:15.749, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:10:15.750, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:10:16.750, 0, NVIDIA L40S, 17601 MiB, 46068 MiB, 0 %
2026/08/20 15:10:16.750, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:10:16.751, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:10:17.751, 0, NVIDIA L40S, 17601 MiB, 46068 MiB, 0 %
2026/08/20 15:10:17.751, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:10:17.751, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:10:18.752, 0, NVIDIA L40S, 17601 MiB, 46068 MiB, 0 %
2026/08/20 15:10:18.752, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:10:18.752, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:10:19.752, 0, NVIDIA L40S, 17601 MiB, 46068 MiB, 0 %
2026/08/20 15:10:19.753, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:10:19.753, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:10:20.753, 0, NVIDIA L40S, 17601 MiB, 46068 MiB, 0 %
2026/08/20 15:10:20.753, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:10:20.753, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:10:21.754, 0, NVIDIA L40S, 17601 MiB, 46068 MiB, 0 %
2026/08/20 15:10:21.754, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:10:21.754, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:10:22.755, 0, NVIDIA L40S, 17601 MiB, 46068 MiB, 0 %
2026/08/20 15:10:22.755, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:10:22.755, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:10:23.756, 0, NVIDIA L40S, 17601 MiB, 46068 MiB, 0 %
2026/08/20 15:10:23.756, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:10:23.756, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:10:24.758, 0, NVIDIA L40S, 17601 MiB, 46068 MiB, 0 %
2026/08/20 15:10:24.758, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:10:24.758, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:10:25.758, 0, NVIDIA L40S, 17601 MiB, 46068 MiB, 0 %
2026/08/20 15:10:25.758, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:10:25.759, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:10:26.759, 0, NVIDIA L40S, 17601 MiB, 46068 MiB, 0 %
2026/08/20 15:10:26.759, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:10:26.759, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:10:27.759, 0, NVIDIA L40S, 17601 MiB, 46068 MiB, 0 %
2026/08/20 15:10:27.760, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:10:27.760, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:10:28.760, 0, NVIDIA L40S, 17601 MiB, 46068 MiB, 0 %
2026/08/20 15:10:28.761, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:10:28.761, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:10:29.761, 0, NVIDIA L40S, 17601 MiB, 46068 MiB, 0 %
2026/08/20 15:10:29.762, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:10:29.762, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:10:30.762, 0, NVIDIA L40S, 17601 MiB, 46068 MiB, 0 %
2026/08/20 15:10:30.763, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:10:30.763, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:10:31.763, 0, NVIDIA L40S, 17601 MiB, 46068 MiB, 0 %
2026/08/20 15:10:31.764, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:10:31.764, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:10:32.764, 0, NVIDIA L40S, 17601 MiB, 46068 MiB, 0 %
2026/08/20 15:10:32.765, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:10:32.765, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:10:33.765, 0, NVIDIA L40S, 17601 MiB, 46068 MiB, 0 %
2026/08/20 15:10:33.766, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:10:33.766, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:10:34.766, 0, NVIDIA L40S, 17601 MiB, 46068 MiB, 0 %
2026/08/20 15:10:34.766, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:10:34.766, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:10:35.767, 0, NVIDIA L40S, 17601 MiB, 46068 MiB, 0 %
2026/08/20 15:10:35.767, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:10:35.767, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:10:36.767, 0, NVIDIA L40S, 17601 MiB, 46068 MiB, 0 %
2026/08/20 15:10:36.767, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:10:36.767, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:10:37.767, 0, NVIDIA L40S, 17601 MiB, 46068 MiB, 0 %
2026/08/20 15:10:37.768, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:10:37.768, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:10:38.768, 0, NVIDIA L40S, 17601 MiB, 46068 MiB, 0 %
2026/08/20 15:10:38.769, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:10:38.769, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:10:39.769, 0, NVIDIA L40S, 17601 MiB, 46068 MiB, 0 %
2026/08/20 15:10:39.769, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:10:39.770, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:10:40.770, 0, NVIDIA L40S, 17601 MiB, 46068 MiB, 0 %
2026/08/20 15:10:40.770, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:10:40.770, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:10:41.771, 0, NVIDIA L40S, 17601 MiB, 46068 MiB, 0 %
2026/08/20 15:10:41.771, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:10:41.771, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:10:42.772, 0, NVIDIA L40S, 17601 MiB, 46068 MiB, 0 %
2026/08/20 15:10:42.772, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:10:42.772, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:10:43.772, 0, NVIDIA L40S, 17601 MiB, 46068 MiB, 0 %
2026/08/20 15:10:43.773, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:10:43.773, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:10:44.773, 0, NVIDIA L40S, 17601 MiB, 46068 MiB, 0 %
2026/08/20 15:10:44.774, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:10:44.774, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:10:45.774, 0, NVIDIA L40S, 17601 MiB, 46068 MiB, 0 %
2026/08/20 15:10:45.775, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:10:45.775, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:10:46.775, 0, NVIDIA L40S, 17601 MiB, 46068 MiB, 0 %
2026/08/20 15:10:46.775, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:10:46.775, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:10:47.776, 0, NVIDIA L40S, 17601 MiB, 46068 MiB, 0 %
2026/08/20 15:10:47.776, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:10:47.776, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:10:48.776, 0, NVIDIA L40S, 17601 MiB, 46068 MiB, 0 %
2026/08/20 15:10:48.777, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:10:48.777, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:10:49.777, 0, NVIDIA L40S, 17601 MiB, 46068 MiB, 0 %
2026/08/20 15:10:49.778, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:10:49.778, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:10:50.778, 0, NVIDIA L40S, 17601 MiB, 46068 MiB, 0 %
2026/08/20 15:10:50.778, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:10:50.779, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:10:51.779, 0, NVIDIA L40S, 17601 MiB, 46068 MiB, 0 %
2026/08/20 15:10:51.779, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:10:51.779, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:10:52.780, 0, NVIDIA L40S, 17601 MiB, 46068 MiB, 0 %
2026/08/20 15:10:52.780, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:10:52.780, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:10:53.780, 0, NVIDIA L40S, 17601 MiB, 46068 MiB, 0 %
2026/08/20 15:10:53.781, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:10:53.781, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:10:54.781, 0, NVIDIA L40S, 17601 MiB, 46068 MiB, 0 %
2026/08/20 15:10:54.782, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:10:54.782, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:10:55.782, 0, NVIDIA L40S, 17601 MiB, 46068 MiB, 0 %
2026/08/20 15:10:55.783, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:10:55.783, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:10:56.783, 0, NVIDIA L40S, 17601 MiB, 46068 MiB, 0 %
2026/08/20 15:10:56.784, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:10:56.784, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:10:57.784, 0, NVIDIA L40S, 17601 MiB, 46068 MiB, 0 %
2026/08/20 15:10:57.784, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:10:57.785, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:10:58.785, 0, NVIDIA L40S, 17601 MiB, 46068 MiB, 0 %
2026/08/20 15:10:58.785, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:10:58.785, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:10:59.786, 0, NVIDIA L40S, 17601 MiB, 46068 MiB, 0 %
2026/08/20 15:10:59.786, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:10:59.786, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:11:00.787, 0, NVIDIA L40S, 17601 MiB, 46068 MiB, 0 %
2026/08/20 15:11:00.787, 1, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
2026/08/20 15:11:00.787, 2, NVIDIA L40S, 42639 MiB, 46068 MiB, 0 %
